amplitude,frequency
-103.3,3773000000
-103.0,3774000000
-103.5,3775000000
-103.5,3776000000
-103.1,3777000000
-103.5,3266000000
-103.8,3267000000
-103.8,3268000000
-103.3,3269000000
-103.3,3270000000
-103.5,3271000000
-103.5,3272000000
-103.5,3273000000
-103.2,3274000000
-103.2,3275000000
-103.0,3276000000
-103.6,3277000000
-103.6,3278000000
-103.6,3279000000
-103.6,3280000000
-103.4,3281000000
-103.3,3282000000
-103.3,3283000000
-103.5,3284000000
-103.5,3285000000
-103.5,3286000000
-103.5,3287000000
-103.2,3288000000
-103.5,3289000000
-103.5,3290000000
-103.4,3291000000
-103.4,3292000000
-103.3,3293000000
-103.3,3294000000
-103.1,3295000000
-103.0,3296000000
-102.7,3297000000
-103.1,3298000000
-103.1,3299000000
-103.1,3300000000
-103.3,3301000000
-103.8,3302000000
-103.8,3303000000
-103.0,3304000000
-103.0,3305000000
-103.0,3306000000
-102.9,3307000000
-103.3,3308000000
-103.3,3309000000
-103.3,3310000000
-103.3,3311000000
-103.0,3312000000
-103.3,3313000000
-103.3,3314000000
-103.5,3315000000
-103.5,3316000000
-103.3,3317000000
-103.1,3318000000
-102.8,3319000000
-103.2,3320000000
-103.2,3321000000
-102.9,3322000000
-102.9,3323000000
-103.3,3324000000
-103.3,3325000000
-103.3,3326000000
-102.9,3327000000
-102.9,3328000000
-103.5,3329000000
-103.5,3330000000
-103.3,3331000000
-103.2,3332000000
-103.2,3333000000
-103.1,3334000000
-103.2,3335000000
-103.3,3336000000
-103.3,3337000000
-103.5,3338000000
-103.5,3339000000
-103.2,3340000000
-103.3,3341000000
-103.3,3342000000
-103.1,3343000000
-102.8,3344000000
-103.4,3345000000
-103.4,3346000000
-102.8,3347000000
-103.5,3348000000
-103.5,3349000000
-102.6,3350000000
-102.7,3351000000
-103.0,3352000000
-103.3,3353000000
-103.3,3354000000
-103.2,3355000000
-103.2,3356000000
-103.2,3357000000
-103.0,3358000000
-103.0,3359000000
-103.2,3360000000
-103.2,3361000000
-103.1,3362000000
-103.9,3363000000
-103.9,3364000000
-103.4,3365000000
-103.4,3366000000
-103.1,3367000000
-102.6,3368000000
-102.9,3369000000
-102.9,3370000000
-103.2,3371000000
-103.2,3372000000
-103.1,3373000000
-103.1,3374000000
-103.0,3375000000
-103.4,3376000000
-103.4,3377000000
-102.9,3378000000
-103.1,3379000000
-103.4,3380000000
